"Zeit";"Position";"Signalgeschwindigkeit"
14,25706;2,006627;1,495963
14,25877;2,004326;1,340471
14,26041;2,00175;1,578352
14,26214;1,999303;1,410642
14,26367;1,9967;1,70568
14,26515;1,994411;1,544933
14,26664;1,992189;1,487881
14,26811;1,989948;1,524302
14,2696;1,987744;1,48692
14,27108;1,98552;1,493478
14,27254;1,983286;1,536486
14,27404;1,981105;1,45467
14,27552;1,978857;1,518226
14,277;1,976635;1,500137
14,27847;1,974413;1,513982
14,27994;1,972212;1,491671
14,28148;1,969999;1,435677
14,28316;1,967687;1,375296
14,28467;1,965165;1,680063
14,28618;1,962913;1,488265
14,28766;1,960643;1,534695
14,28919;1,958425;1,449171
14,29076;1,956129;1,463317
14,29235;1,953775;1,481692
14,29388;1,951393;1,556339
14,29553;1,949096;1,391449
14,29706;1,946621;1,617629
14,29855;1,944325;1,541404
14,30006;1,942091;1,47985
14,30452;1,939827;0,5078111
14,3062;1,933138;3,966197
14,30777;1,930608;1,610608
14,30937;1,928252;1,479207
14,31092;1,925863;1,539252
14,31245;1,923535;1,517209
14,31405;1,921234;1,438648
14,31567;1,918834;1,486406
14,31779;1,916412;1,141144
14,3603;1,919295;1,670353
14,36365;1,921884;0,7725678
14,36541;1,926911;2,857513
14,36708;1,92955;1,580603
14,36865;1,932054;1,599636
14,37016;1,934403;1,55065
14,37171;1,936674;1,466718
14,37319;1,938997;1,56536
14,37469;1,941224;1,486256
14,3763;1,94347;1,396877
14,3778;1,945883;1,602177
14,37933;1,948141;1,481282
14,38086;1,950429;1,491846
14,38264;1,952728;1,296171
14,38419;1,95539;1,708401
14,38578;1,957726;1,475495
14,38735;1,960102;1,513798
14,38888;1,962456;1,540616
14,39038;1,964748;1,524208
14,39192;1,967003;1,468003
14,39348;1,969308;1,473217
14,39504;1,971654;1,503907
14,39662;1,973994;1,480838
14,39832;1,976365;1,390868
14,39985;1,978922;1,673143
14,40139;1,981214;1,492697
14,40306;1,983517;1,37927
14,40455;1,986022;1,6794
14,40607;1,988259;1,470005
14,4076;1,990542;1,495877
14,40911;1,992831;1,508816
14,41341;1,995107;0,529323
14,41505;2,001556;3,948826
14,41658;2,004006;1,596553
14,41818;2,006307;1,441622
14,41968;2,008702;1,594484
14,42114;2,010955;1,542449
14,42276;2,013146;1,351676
14,42425;2,015578;1,634879
14,42576;2,017809;1,480052
14,4275;2,02007;1,298187
14,42916;2,022682;1,56785
14,43078;2,025181;1,54328
14,43236;2,027611;1,53779
14,43392;2,02998;1,524572
14,43544;2,032312;1,534686
14,43694;2,03459;1,512046
14,43844;2,036851;1,50974
14,43992;2,039097;1,521776
14,4414;2,041311;1,489976
14,44303;2,04354;1,366652
14,44449;2,045986;1,680989
14,44595;2,048169;1,495835
14,44749;2,050358;1,418551
14,44913;2,052672;1,411176
14,45073;2,055132;1,537502
14,45222;2,057532;1,608742
14,45368;2,05977;1,533998
14,45519;2,061958;1,455021
14,45666;2,064214;1,526227
14,45813;2,066431;1,511594
14,45963;2,068631;1,466458
14,46109;2,070881;1,546583
14,46269;2,073064;1,357161
14,46418;2,075477;1,628566
14,46859;2,077699;0,5035034
14,47021;2,084318;4,093051
14,47179;2,086744;1,534123
14,47333;2,089116;1,534398
14,47485;2,091435;1,533536
14,47654;2,093703;1,335812
14,47915;2,09625;0,9766037
14,48147;2,092338;1,684785
14,48326;2,088856;1,948321
14,48482;2,086174;1,724988
14,48635;2,083842;1,522417
14,48786;2,081545;1,517639
14,48937;2,079274;1,506168
14,49088;2,077013;1,493462
14,49243;2,074741;1,467227
14,49394;2,072419;1,53554
14,49545;2,070151;1,505344
14,49694;2,06789;1,516163
14,49843;2,065654;1,502833
14,49992;2,063422;1,499345
14,50139;2,061189;1,512994
14,50303;2,058975;1,350631
14,50454;2,056516;1,632135
14,50603;2,054256;1,512841
14,5075;2,052016;1,529981
14,50898;2,049819;1,480116
14,5106;2,047592;1,37812
14,51222;2,045169;1,497242
14,5138;2,042741;1,531456
14,51538;2,040363;1,510504
14,51697;2,038002;1,478085
14,51851;2,035605;1,555415
14,52292;2,033294;0,524588
14,52482;2,026685;3,480658
14,52635;2,023837;1,865192
14,52782;2,021547;1,554453
14,52931;2,019336;1,48511
14,53078;2,017104;1,520442
14,53231;2,014902;1,437608
14,53377;2,012604;1,567982
14,53524;2,010406;1,499774
14,53671;2,008207;1,497485
14,53819;2,006005;1,487258
14,53972;2,003784;1,451833
14,54122;2,00149;1,530306
14,54299;1,999241;1,265898
14,54473;1,996576;1,533749
14,54635;1,993969;1,607396
14,54789;1,991537;1,582245
14,54938;1,989231;1,548728
14,55087;1,986998;1,498757
14,5525;1,984763;1,368764
14,55403;1,982314;1,604371
14,55554;1,980024;1,516162
14,55731;1,977758;1,275588
14,55887;1,975094;1,708812
14,5604;1,972755;1,53133
14,5634;1,970464;0,7648898
14,56573;1,965972;1,922263
14,60712;1,9687;1,611804
14,60873;1,97124;1,579078
14,61028;1,973652;1,556908
14,61184;1,975975;1,491111
14,61333;1,978313;1,559631
14,61496;1,980561;1,384937
14,6165;1,982996;1,576338
14,61811;1,985313;1,443568
14,61963;1,987721;1,586603
14,62111;1,989997;1,529464
14,62274;1,992229;1,368163
14,62423;1,994677;1,647221
14,62575;1,996906;1,467318
14,6273;1,999184;1,469871
14,63159;2,001509;0,5416938
14,63327;2,007948;3,844653
14,63486;2,01046;1,575402
14,63639;2,012851;1,566452
14,63788;2,015142;1,535431
14,63943;2,017379;1,446418
14,64103;2,019699;1,451088
14,64279;2,022098;1,356996
14,6444;2,024749;1,649176
14,64591;2,02716;1,602875
14,64741;2,029417;1,498527
14,64893;2,031676;1,483013
14,65045;2,033961;1,510988
14,65193;2,036229;1,528456
14,65342;2,038455;1,493375
14,65506;2,04069;1,360051
14,65667;2,043156;1,53303
14,65824;2,045568;1,542457
14,65984;2,047915;1,459433
14,66135;2,050326;1,599579
14,66304;2,052587;1,337253
14,66455;2,055123;1,677223
14,66614;2,057392;1,426792
14,66766;2,059776;1,572996
14,66913;2,06205;1,545912
14,67062;2,064257;1,487103
14,67207;2,066483;1,534711
14,6735;2,068658;1,511171
14,67499;2,070817;1,450401
14,67647;2,07305;1,512746
14,67802;2,075265;1,430142
14,67956;2,077588;1,506274
14,68107;2,079901;1,53162
14,68276;2,082166;1,341157
14,68425;2,084699;1,705558
14,68858;2,086927;0,5137479
14,69018;2,093432;4,078783
14,69169;2,095825;1,57855
14,69336;2,098098;1,364211
14,69499;2,100598;1,536596
14,6965;2,103038;1,611822
14,69805;2,105308;1,463173
14,69955;2,107636;1,556824
14,70101;2,109879;1,532028
14,70265;2,112075;1,343822
14,70413;2,114527;1,645199
14,70563;2,116761;1,498047
14,70712;2,118999;1,500467
14,70863;2,121236;1,478867
14,71116;2,123505;0,8983054
14,71338;2,119716;1,703664
14,71491;2,11638;2,177231
14,71643;2,114082;1,515366
14,71791;2,111807;1,537259
14,71938;2,109587;1,51138
14,72081;2,107384;1,535028
14,72246;2,105231;1,306701
14,72392;2,10276;1,690109
14,72543;2,100566;1,45252
14,72707;2,098301;1,381987
14,7286;2,095842;1,611228
14,73015;2,093554;1,476466
14,73171;2,091228;1,493351
14,7333;2,088893;1,466961
14,73484;2,086504;1,551409
14,73633;2,084195;1,547955
14,73778;2,081958;1,537946
14,73925;2,079776;1,485026
14,74778;2,077571;0,2584154
14,7526;2,064777;2,656775
14,7544;2,057553;4,008215
14,75596;2,05485;1,731039
14,75748;2,052508;1,542007
14,75898;2,050229;1,516517
14,76046;2,047975;1,524054
14,76335;2,045757;0,7677187
14,76488;2,041423;2,82875
14,76638;2,039124;1,535307
14,76787;2,036879;1,512479
14,76985;2,034652;1,124718
14,77141;2,031682;1,898326
14,77298;2,029336;1,494882
14,77455;2,026981;1,49728
14,77604;2,024622;1,580723
14,77758;2,022384;1,461742
14,77918;2,020087;1,43304
14,78076;2,017682;1,520842
14,78252;2,015311;1,347471
14,78413;2,012671;1,641286
14,7856;2,010258;1,644378
14,78709;2,008057;1,477769
14,78862;2,005823;1,451486
14,79016;2,003515;1,499972
14,79169;2,001206;1,513543
14,79316;1,998918;1,554865
14,79464;1,996711;1,492413
14,79614;1,994492;1,477611
14,79762;1,99224;1,525401
14,79914;1,990026;1,45675
14,80065;1,987745;1,504092
14,80238;1,985471;1,318963
14,80397;1,982885;1,623506
14,80813;1,980495;0,5741075
14,80978;1,974252;3,793273
14,81135;1,971783;1,573402
14,81289;1,969429;1,531339
14,81436;1,967124;1,566774
14,81589;1,964917;1,435816
14,81747;1,962611;1,465979
14,81902;1,960251;1,522952
14,82054;1,957927;1,523625
14,82218;1,955639;1,393667
14,82367;1,953177;1,65147
14,82517;1,95094;1,495656
14,82664;1,948697;1,524531
14,82819;1,94649;1,428891
14,82974;1,944173;1,491478
14,83124;1,941843;1,55589
14,83271;1,939597;1,528901
14,83416;1,937393;1,513198
14,83563;1,935209;1,484426
14,83713;1,933001;1,472464
14,83861;1,930752;1,525827
14,84012;1,928542;1,460871
14,84174;1,926272;1,405127
14,84318;1,923848;1,674697
14,84482;1,921678;1,323925
14,84692;1,919219;1,174219
14,91118;1,921835;1,551885
14,91295;1,924364;1,429514
14,91455;1,927017;1,653699
14,91694;1,929424;1,007458
14,9193;1,933007;1,522158
14,92098;1,936538;2,098472
14,9227;1,939062;1,461843
14,92419;1,941652;1,744068
14,92567;1,94388;1,503574
14,92721;1,946102;1,440059
14,9287;1,948417;1,56121
14,93016;1,950641;1,52168
14,93163;1,952833;1,485452
14,93315;1,955047;1,465437
14,93475;1,957313;1,414248
14,93638;1,959717;1,470299
14,938;1,962169;1,51884
14,93957;1,96459;1,542039
14,94111;1,966946;1,526027
14,94278;1,969261;1,38863
14,94425;1,971762;1,696832
14,94573;1,973973;1,499983
14,94719;1,976184;1,508271
14,94874;1,978383;1,420699
14,9503;1,980705;1,487062
14,95186;1,983047;1,501601
14,95339;1,985386;1,529417
14,95493;1,98768;1,491259
14,95648;1,989988;1,484767
14,96069;1,992319;0,5543524
14,96381;1,998628;2,018066
14,96534;2,003317;3,063968
14,96683;2,005613;1,541842
14,96829;2,007846;1,53711
14,96977;2,010025;1,473553
14,97128;2,012244;1,465895
14,97278;2,014514;1,509398
14,97423;2,01677;1,558922
14,9757;2,01894;1,474467
14,97716;2,021148;1,51135
14,97863;2,02334;1,490643
14,98012;2,025545;1,487001
14,98201;2,02777;1,172676
14,98353;2,030616;1,882244
14,98501;2,032884;1,523572
14,98648;2,035116;1,525859
14,98798;2,037311;1,463157
14,98945;2,039562;1,523387
14,99093;2,041777;1,506305
14,99243;2,043983;1,466484
14,99393;2,04624;1,506128
14,99543;2,048487;1,498023
14,99698;2,050738;1,45127
14,99857;2,053063;1,463211
15,00006;2,055448;1,600339
15,00171;2,057682;1,349292
15,00323;2,060167;1,63539
15,00473;2,062445;1,526678
15,00622;2,064684;1,502517
15,00769;2,066919;1,515005
15,00918;2,069132;1,487472
15,01066;2,071363;1,510431
15,01481;2,073579;0,532941
15,01641;2,079816;3,919799
15,01789;2,082202;1,603985
15,01937;2,084434;1,511777
15,02084;2,086648;1,50294
15,02254;2,088859;1,301537
15,02402;2,091406;1,716138
15,02563;2,093632;1,387827
15,02716;2,096039;1,571962
15,02866;2,098335;1,532748
15,03014;2,100582;1,520465
15,03164;2,102799;1,473359
15,0331;2,105056;1,55154
15,03462;2,107238;1,431575
15,03614;2,109524;1,504076
15,03768;2,111804;1,482732
15,03916;2,11411;1,561057
15,0406;2,116327;1,530304
15,04229;2,118499;1,285942
15,04377;2,121033;1,709607
15,04524;2,123257;1,513712
15,04673;2,12546;1,479332
15,04819;2,127694;1,534914
15,04969;2,129878;1,454268
15,05118;2,13213;1,511681
15,05264;2,134365;1,527685
15,0542;2,136559;1,408594
15,0557;2,138895;1,555905
15,05725;2,141148;1,452059
15,05888;2,143475;1,432508
15,06038;2,145911;1,622154
15,06202;2,148165;1,377679
15,06351;2,150618;1,640314
15,06503;2,152861;1,47526
15,06925;2,155142;0,5401768
15,07083;2,161476;4,025824
15,07234;2,163836;1,561378
15,0738;2,166103;1,550381
15,07525;2,168296;1,518379
15,07674;2,170463;1,454451
15,07818;2,172698;1,542825
15,07968;2,174871;1,449985
15,08117;2,177119;1,513473
15,08286;2,179347;1,315335
15,08435;2,181887;1,710143
15,08592;2,184116;1,415459
15,08744;2,186477;1,55446
15,08898;2,188756;1,480801
15,0905;2,191064;1,519363
15,09198;2,193343;1,540727
15,09344;2,195562;1,514073
15,09491;2,19776;1,496039
15,0964;2,199964;1,477706
15,09796;2,202201;1,43369
15,09948;2,204541;1,541711
15,10099;2,206818;1,511182
15,10261;2,209078;1,392636
15,10412;2,211512;1,612729
15,10561;2,213776;1,517442
15,1071;2,216014;1,506283
15,10858;2,218243;1,500732
15,11009;2,22047;1,475488
15,1116;2,222735;1,507757
15,11308;2,224988;1,521968
15,1146;2,227208;1,459536
15,11608;2,22949;1,543078
15,11756;2,231708;1,495985
15,12171;2,233932;0,5362248
15,12346;2,240154;3,558348
15,12499;2,242777;1,70547
15,12644;2,245084;1,588582
15,12792;2,247262;1,477943
15,12938;2,249473;1,508542
15,13084;2,251671;1,515117
15,13254;2,253847;1,274704
15,13409;2,256407;1,654144
15,13557;2,258729;1,568997
15,13702;2,260949;1,53638
15,13849;2,263117;1,468969
15,13994;2,26533;1,531548
15,14138;2,267498;1,499828
15,14302;2,269666;1,32361
15,14456;2,272123;1,596532
15,14616;2,274431;1,441289
15,14785;2,276833;1,419886
15,14934;2,279371;1,707228
15,15095;2,281601;1,386513
15,15246;2,284014;1,594974
15,15395;2,286283;1,518907
15,15541;2,288523;1,534697
15,15706;2,290713;1,325654
15,1586;2,293191;1,612836
15,16008;2,295496;1,553723
15,16171;2,297721;1,372031
15,16474;2,300154;0,802092
15,16631;2,304703;2,904466
15,16778;2,307053;1,591287
15,16925;2,309267;1,508117
15,17072;2,31147;1,500102
15,1722;2,313673;1,488988
15,17642;2,315891;0,5260256
15,17797;2,322218;4,061442
15,17944;2,324555;1,589836
15,18095;2,32676;1,461296
15,18269;2,329023;1,304137
15,18422;2,331626;1,697681
15,18572;2,333926;1,531308
15,18723;2,336179;1,497544
15,1887;2,338435;1,530231
15,19028;2,340647;1,399322
15,19186;2,343019;1,501875
15,19333;2,345387;1,613825
15,19483;2,347589;1,470487
15,19657;2,349834;1,284716
15,19818;2,352456;1,636078
15,19975;2,354859;1,525062
15,20126;2,357223;1,565303
15,20288;2,359488;1,39604
15,20436;2,361922;1,646273
15,20586;2,36414;1,479598
15,20748;2,366388;1,392646
15,20903;2,36881;1,55661
15,21052;2,371144;1,565257
15,21198;2,37338;1,537127
15,21343;2,375562;1,506347
15,21489;2,377735;1,488014
15,21639;2,379925;1,457029
15,21809;2,38218;1,325279
15,21968;2,384733;1,609149
15,22124;2,387112;1,52102
15,22299;2,389458;1,34142
15,22455;2,392082;1,681229
15,22618;2,394423;1,436422
15,22775;2,396867;1,555524
15,23206;2,399224;0,5467469
15,23372;2,405691;3,911634
15,23523;2,408171;1,644255
15,23686;2,410434;1,383195
15,23838;2,412887;1,619786
15,23986;2,415159;1,533507
15,24149;2,417381;1,363374
15,24336;2,419826;1,304895
15,24494;2,422637;1,774964
15,24646;2,425012;1,573139
15,24791;2,427277;1,555025
15,24939;2,429461;1,474706
15,25094;2,431683;1,434606
15,25256;2,434007;1,435786
15,2541;2,436434;1,571399
15,25563;2,438751;1,52031
15,25711;2,441037;1,544879
15,25861;2,443256;1,475887
15,26013;2,445512;1,481173
15,26174;2,447796;1,419694
15,26323;2,45021;1,62537
15,26478;2,452437;1,433734
15,26628;2,454767;1,555506
15,2678;2,457015;1,476701
15,26929;2,459297;1,533194
15,27081;2,46153;1,46636
15,2723;2,463815;1,53747
15,2738;2,466044;1,489797
15,2753;2,468288;1,496197
15,27676;2,470537;1,538689
15,2782;2,472731;1,515068
15,27966;2,474902;1,487544
15,28111;2,477092;1,512389
15,28292;2,479264;1,200461
15,2874;2,481977;0,6065446
15,289;2,488688;4,17455
15,29061;2,4911;1,504189
15,29212;2,493504;1,588197
15,29367;2,495775;1,464707
15,29514;2,498101;1,58329
15,29671;2,500305;1,408117
15,29825;2,502653;1,515572
15,29974;2,504976;1,563624
15,30128;2,507205;1,451946
15,30289;2,509507;1,421942
15,30438;2,511936;1,633665
15,3059;2,514166;1,472738
15,30748;2,516438;1,43724
15,30985;2,518808;0,9999983
15,31217;2,515252;1,531444
15,31374;2,511769;2,220205
15,31532;2,509416;1,483914
15,31701;2,507037;1,410103
15,31865;2,504507;1,547417
15,32021;2,502054;1,566316
15,3219;2,499705;1,387583
15,32345;2,497166;1,636688
15,325;2,494839;1,509211
15,32655;2,492526;1,487108
15,3281;2,490193;1,506085
15,3296;2,48787;1,549339
15,33109;2,48562;1,510731
15,3326;2,483387;1,4766
15,3342;2,481118;1,424136
15,33587;2,478728;1,425987
15,34023;2,476214;0,5764849
15,34202;2,469674;3,659656
15,34354;2,466993;1,768207
15,345;2,464719;1,557133
15,34646;2,462528;1,498557
15,34795;2,460336;1,465438
15,34941;2,458091;1,541427
15,35099;2,455907;1,379233
15,35262;2,453532;1,455939
15,35414;2,451084;1,61255
15,35564;2,448808;1,523766
15,35719;2,446567;1,443844
15,35869;2,444238;1,549269
15,36016;2,441984;1,532251
15,36183;2,439777;1,321834
15,36473;2,437273;0,8633899
15,36638;2,432922;2,644121
15,36801;2,430454;1,516743
15,36962;2,428012;1,514936
15,37118;2,425595;1,550011
15,37267;2,423256;1,563064
15,37415;2,421011;1,518441
15,37565;2,418794;1,4831
15,37711;2,416551;1,534905
15,37862;2,414359;1,453629
15,38019;2,412098;1,437604
15,38188;2,409738;1,396123
15,38341;2,407202;1,660234
15,38487;2,404912;1,565131
15,38637;2,402716;1,459777
15,38797;2,40046;1,410565
15,38944;2,398062;1,634397
15,39092;2,39586;1,487197
15,39238;2,393639;1,519315
15,3967;2,391447;0,5076048
15,39831;2,384968;4,033509
15,39994;2,382558;1,479738
15,40157;2,380116;1,49517
15,4034;2,377666;1,341561
15,40498;2,374926;1,732322
15,40657;2,372554;1,491709
15,40818;2,370168;1,480314
15,40975;2,367751;1,543972
15,41128;2,365403;1,530161
15,41278;2,363101;1,534314
15,41427;2,360851;1,511677
15,41574;2,358618;1,518034
15,41724;2,356411;1,476061
15,41896;2,354169;1,301711
15,4205;2,351585;1,680747
15,42217;2,349279;1,378353
15,42369;2,346769;1,644449
15,42518;2,34448;1,540415
15,42666;2,342251;1,506777
15,42823;2,340032;1,412722
15,42984;2,337676;1,462297
15,43135;2,335259;1,599609
15,43285;2,332993;1,508324
15,43441;2,330739;1,451577
15,43589;2,32841;1,576707
15,43736;2,326194;1,500245
15,43882;2,323978;1,515623
15,44028;2,321786;1,500477
15,44186;2,319594;1,390195
15,44332;2,317229;1,618003
15,44479;2,315037;1,492815
15,44625;2,312834;1,513665
15,44776;2,310651;1,438871
15,452;2,308375;0,537172
15,45359;2,302019;3,995276
15,45509;2,299633;1,596156
15,45664;2,297391;1,447409
15,45821;2,295067;1,475845
15,45973;2,292705;1,553343
15,46142;2,290424;1,348239
15,46312;2,287886;1,496302
15,4647;2,285342;1,606014
15,46631;2,282966;1,482548
15,46799;2,280562;1,423818
15,46959;2,27803;1,590356
15,4711;2,275641;1,577335
15,47258;2,27337;1,535834
15,47417;2,271151;1,391485
15,47569;2,268759;1,579069
15,47727;2,266487;1,436148
15,4788;2,264114;1,551427
15,48028;2,261819;1,557204
15,48205;2,259609;1,242909
15,48362;2,256942;1,701882
15,48517;2,254591;1,513233
15,48672;2,252261;1,506045
15,48827;2,24994;1,499454
15,48975;2,247618;1,570908
15,49125;2,245401;1,472832
15,49279;2,243143;1,469519
15,49443;2,240838;1,406304
15,49604;2,238379;1,528434
15,49756;2,235967;1,583355
15,49903;2,233681;1,558247
15,50049;2,231481;1,507452
15,50226;2,229292;1,236185
15,50384;2,226636;1,674521
15,50823;2,224256;0,5424211
15,50992;2,217675;3,8973
15,51153;2,215143;1,574781
15,51306;2,21273;1,569143
15,51463;2,210424;1,469774
15,5162;2,20807;1,497911
15,51777;2,205713;1,510127
15,51929;2,203372;1,541121
15,52079;2,201093;1,513955
15,52244;2,198835;1,367466
15,52396;2,196359;1,627903
15,52547;2,194077;1,514362
15,52701;2,191816;1,470496
15,52847;2,18951;1,573673
15,52996;2,187313;1,472426
15,53149;2,185074;1,465403
15,53301;2,182782;1,507741
15,53451;2,180501;1,518335
15,53598;2,178249;1,535558
15,53747;2,176048;1,482986
15,53912;2,173822;1,343236
15,54086;2,171336;1,426625
15,54261;2,168723;1,501347
15,54413;2,166112;1,713922
15,54567;2,163826;1,486433
15,54717;2,16152;1,529878
15,54881;2,15926;1,379116
15,55047;2,156801;1,488168
15,55222;2,154322;1,411342
15,55386;2,151688;1,611973
15,5555;2,149236;1,489627
15,55705;2,146768;1,594952
15,55855;2,144447;1,54879
15,56016;2,142198;1,393077
15,56205;2,139777;1,286004
15,56785;2,136954;0,4865149
15,56968;2,128247;4,75444
15,57129;2,1255;1,702504
15,57283;2,12308;1,57206
15,57432;2,120771;1,552068
15,57587;2,118539;1,44008
15,5774;2,116215;1,514977
15,5789;2,113913;1,544657
15,58041;2,111678;1,475947
15,5821;2,109406;1,340287
15,58366;2,106864;1,633002
15,58518;2,104528;1,534067
15,5867;2,102245;1,503381
15,58825;2,099967;1,467463
15,58977;2,097638;1,536342
15,59124;2,095365;1,548641
15,59275;2,093163;1,460041
15,59438;2,0909;1,383111
15,59611;2,088447;1,420627
15,59772;2,085856;1,613513
15,59929;2,083448;1,530667
15,60084;2,081087;1,517906
15,6025;2,078755;1,403821
15,60406;2,076263;1,603416
15,60576;2,073931;1,3705
15,60739;2,071379;1,569369
15,60894;2,06894;1,565885
15,61052;2,066604;1,486419
15,61211;2,064246;1,482248
15,61362;2,06186;1,576019
15,61515;2,059589;1,480885
15,61696;2,057289;1,275373
15,61882;2,054583;1,449882
15,62049;2,051785;1,675324
15,62508;2,049278;0,5462471
15,62667;2,042397;4,326339
15,62828;2,040011;1,487719
15,62974;2,037606;1,63861
15,63124;2,035403;1,468512
15,63274;2,033154;1,500494
15,63426;2,030906;1,485254
15,63574;2,028635;1,5309
15,63721;2,02641;1,515983
15,63865;2,024208;1,522786
15,6401;2,022039;1,499305
15,64172;2,019869;1,340571
15,64321;2,017441;1,632694
15,64467;2,015211;1,521008
15,64632;2,013011;1,335063
15,64802;2,01054;1,456105
15,6496;2,007994;1,607421
15,65113;2,005618;1,551971
15,65265;2,003322;1,514493
15,65424;2,001048;1,425639
15,65582;1,998656;1,518757
15,6575;1,996293;1,409115
15,65901;1,993777;1,665599
15,66049;1,991512;1,526072
15,66212;1,989285;1,364489
15,66364;1,986837;1,614353
15,66517;1,984563;1,486338
15,66679;1,982267;1,419629
15,6683;1,979842;1,602586
15,66978;1,977572;1,529535
15,67125;1,975346;1,515601
15,67278;1,973143;1,440959
15,67437;1,970849;1,444977
15,67589;1,968469;1,560802
15,67738;1,96618;1,536671
15,6818;1,963947;0,5056955
15,68353;1,957322;3,831727
15,68518;1,954728;1,567175
15,68671;1,952246;1,627521
15,6882;1,949958;1,537463
15,68977;1,947726;1,418465
15,69135;1,945366;1,489571
15,69296;1,942989;1,479394
15,69478;1,940579;1,327203
15,6963;1,937856;1,786146
15,69786;1,935568;1,468062
15,69951;1,933231;1,417196
15,701;1,930758;1,659907
15,70273;1,928522;1,28984
15,70436;1,925923;1,598596
15,70599;1,923484;1,497141
15,70751;1,92104;1,610406
15,70906;1,918764;1,466217
15,71058;1,916435;1,527352
15,71205;1,914148;1,55538
15,71353;1,911942;1,492294
15,71503;1,909725;1,478924
15,71659;1,907477;1,443845
15,7181;1,90514;1,540789
15,71968;1,902866;1,446556
15,72123;1,900508;1,520514
15,72288;1,898181;1,410164
15,72443;1,895707;1,597177
15,72616;1,893383;1,339156
15,7278;1,890779;1,58747
15,72934;1,888319;1,594945
15,73092;1,886006;1,469819
15,73247;1,883645;1,517293
15,73404;1,881311;1,492498
15,73553;1,878965;1,572885
15,74008;1,876728;0,4917203
15,74195;1,869904;3,644073
15,74352;1,867095;1,791827
15,74502;1,864743;1,561021
15,7465;1,862483;1,532564
15,74797;1,860272;1,499573
15,74949;1,85806;1,458924
15,75111;1,855785;1,401093
15,75268;1,85335;1,551232
15,75426;1,850996;1,496252
15,75586;1,848635;1,473281
15,7575;1,846232;1,464793
15,75904;1,843771;1,599478
15,76062;1,841463;1,460044
15,76241;1,839092;1,322922
15,76538;1,836404;0,9065003
15,76693;1,831955;2,860057
15,76851;1,829622;1,47493
15,77015;1,82725;1,446353
15,77174;1,824789;1,550938
15,77337;1,822409;1,459521
15,775;1,819963;1,500298
15,77662;1,817518;1,514029
15,77809;1,815095;1,650528
15,77958;1,812893;1,476625
15,78113;1,810656;1,442971
15,78277;1,808331;1,418756
15,78434;1,805873;1,556029
15,78583;1,803504;1,591111
15,78756;1,80127;1,296565
15,78905;1,798685;1,728965
15,79054;1,796443;1,507265
15,79204;1,794212;1,486186
15,79357;1,791959;1,477176
15,79791;1,789672;0,5264286
15,79948;1,783156;4,143672
15,80102;1,780797;1,531663
15,80269;1,778487;1,382665
15,80423;1,775981;1,627439
15,8059;1,773671;1,383422
15,80758;1,771166;1,489744
15,80921;1,768644;1,556113
15,81076;1,766213;1,561158
15,81233;1,763877;1,488711
15,81385;1,761524;1,550428
15,81538;1,759247;1,486691
15,81748;1,756949;1,095148
15,8194;1,753803;1,636323
15,82099;1,750918;1,813585
15,82275;1,748532;1,353302
15,82429;1,745888;1,725707
15,82581;1,74359;1,507394
15,82735;1,741302;1,48603
15,82891;1,738994;1,482252
15,8305;1,736658;1,471014
15,83202;1,734275;1,560615
15,83351;1,731986;1,535832
15,83501;1,729749;1,499006
15,83652;1,727511;1,482476
15,83819;1,725247;1,349059
15,83992;1,72273;1,462604
15,84152;1,720148;1,606392
15,8432;1,717737;1,441473
15,84469;1,715228;1,682795
15,84614;1,712991;1,537338
15,8476;1,710809;1,494935
15,84986;1,70862;0,9673048
15,8584;1,705225;0,3976994
15,86204;1,69242;3,521692
15,86384;1,686965;3,019199
15,86546;1,684256;1,68088
15,86705;1,681838;1,520378
15,86856;1,679452;1,577242
15,87001;1,677183;1,558425
15,8715;1,674999;1,470074
15,87298;1,672771;1,509457
15,87445;1,670557;1,502349
15,87596;1,668346;1,461336
15,87748;1,666076;1,495182
15,87894;1,6638;1,561066
15,8811;1,661612;1,010397
15,88314;1,658364;1,594941
15,88473;1,65531;1,920798
15,88623;1,652925;1,585969
15,88773;1,650669;1,503765
15,88924;1,648419;1,493063
15,89079;1,646158;1,461051
15,89226;1,643837;1,576341
15,89384;1,641629;1,399614
15,89562;1,639262;1,331132
15,89722;1,636594;1,660839
15,89874;1,634185;1,585169
15,90028;1,631906;1,481844
15,90194;1,629598;1,392694
15,90341;1,627113;1,688515
15,90487;1,624906;1,511748
15,90634;1,622715;1,492634
15,90786;1,620514;1,451179
15,91279;1,618238;0,4612184
15,91476;1,610838;3,753306
15,91632;1,60788;1,891037
15,91839;1,605534;1,136261
