Zeit;Kopf.x;Kopf.y;Kopf.z; Real.x; Real.y; Real.z
0,6122631;0;1,75; 0; 0; 1,75; 0
0,6165614;0;1,75; 0; 0; 1,75; 0
0,6222562;0;1,75; 0; 0; 1,75; 0
0,6261688;0;1,75; 0; 0; 1,75; 0
0,6301011;0;1,75; 0; 0; 1,75; 0
0,6340733;0;1,75; 0; 0; 1,75; 0
0,6432542;0;1,75; 0; 0; 1,75; 0
0,6453779;0;1,75; 0; 0; 1,75; 0
0,648051;0;1,75; 0; 0; 1,75; 0
0,6522027;0;1,75; 0; 0; 1,75; 0
0,658047;0;1,75; 0; 0; 1,75; 0
0,6619235;0;1,75; 0; 0; 1,75; 0
0,6675453;0;1,75; 0; 0; 1,75; 0
0,6718791;0;1,75; 0; 0; 1,75; 0
0,6757587;0;1,75; 0; 0; 1,75; 0
0,6802375;0;1,75; 0; 0; 1,75; 0
0,6858025;0;1,75; 0; 0; 1,75; 0
0,6898195;0;1,75; 0; 0; 1,75; 0
0,6937968;0;1,75; 0; 0; 1,75; 0
0,697791;0;1,75; 0; 0; 1,75; 0
0,7017893;0;1,75; 0; 0; 1,75; 0
0,7075601;0;1,75; 0; 0; 1,75; 0
0,7120941;0;1,75; 0; 0; 1,75; 0
0,7137446;0;1,75; 0; 0; 1,75; 0
0,7152764;0;1,75; 0; 0; 1,75; 0
0,7167301;0;1,75; 0; 0; 1,75; 0
0,7183101;0;1,75; 0; 0; 1,75; 0
0,7203057;0;1,75; 0; 0; 1,75; 0
0,7222685;0;1,75; 0; 0; 1,75; 0
0,7237027;0;1,75; 0; 0; 1,75; 0
0,7251219;0;1,75; 0; 0; 1,75; 0
0,7270775;0;1,75; 0; 0; 1,75; 0
0,7287213;0;1,75; 0; 0; 1,75; 0
0,7301931;0;1,75; 0; 0; 1,75; 0
0,7318105;0;1,75; 0; 0; 1,75; 0
0,7335281;0;1,75; 0; 0; 1,75; 0
0,7350491;0;1,75; 0; 0; 1,75; 0
0,7365729;0;1,75; 0; 0; 1,75; 0
0,7381551;0;1,75; 0; 0; 1,75; 0
0,7397512;0;1,75; 0; 0; 1,75; 0
0,7412081;0;1,75; 0; 0; 1,75; 0
0,7430021;0;1,75; 0; 0; 1,75; 0
0,7445648;0;1,75; 0; 0; 1,75; 0
0,7461262;0;1,75; 0; 0; 1,75; 0
0,7475504;0;1,75; 0; 0; 1,75; 0
0,7489895;0;1,75; 0; 0; 1,75; 0
0,7505292;0;1,75; 0; 0; 1,75; 0
0,7521051;0;1,75; 0; 0; 1,75; 0
0,7537928;0;1,75; 0; 0; 1,75; 0
0,7553809;0;1,75; 0; 0; 1,75; 0
0,7568597;0;1,75; 0; 0; 1,75; 0
0,7582723;0;1,75; 0; 0; 1,75; 0
0,7596583;0;1,75; 0; 0; 1,75; 0
0,7612224;0;1,75; 0; 0; 1,75; 0
0,7629884;0;1,75; 0; 0; 1,75; 0
0,7644446;0;1,75; 0; 0; 1,75; 0
0,7658442;0;1,75; 0; 0; 1,75; 0
0,7672371;0;1,75; 0; 0; 1,75; 0
0,7686473;0;1,75; 0; 0; 1,75; 0
0,770081;0;1,75; 0; 0; 1,75; 0
0,7715634;0;1,75; 0; 0; 1,75; 0
0,7731329;0;1,75; 0; 0; 1,75; 0
0,7746319;0;1,75; 0; 0; 1,75; 0
0,7760589;0;1,75; 0; 0; 1,75; 0
0,7776442;0;1,75; 0; 0; 1,75; 0
0,7790678;0;1,75; 0; 0; 1,75; 0
0,7806994;0;1,75; 0; 0; 1,75; 0
0,7824876;0;1,75; 0; 0; 1,75; 0
0,7839274;0;1,75; 0; 0; 1,75; 0
0,785646;0;1,75; 0; 0; 1,75; 0
0,7872248;0;1,75; 0; 0; 1,75; 0
0,788633;0;1,75; 0; 0; 1,75; 0
0,7900565;0;1,75; 0; 0; 1,75; 0
0,7914497;0;1,75; 0; 0; 1,75; 0
0,7928848;0;1,75; 0; 0; 1,75; 0
0,796769;0;1,75; 0; 0; 1,75; 0
0,7982911;0;1,75; 0; 0; 1,75; 0
0,7997314;0;1,75; 0; 0; 1,75; 0
0,8011491;0;1,75; 0; 0; 1,75; 0
0,8027871;0;1,75; 0; 0; 1,75; 0
0,8042005;0;1,75; 0; 0; 1,75; 0
0,8056591;0;1,75; 0; 0; 1,75; 0
0,8070707;0;1,75; 0; 0; 1,75; 0
0,8084826;0;1,75; 0; 0; 1,75; 0
0,8098623;0;1,75; 0; 0; 1,75; 0
0,8112456;0;1,75; 0; 0; 1,75; 0
0,8126196;0;1,75; 0; 0; 1,75; 0
0,8140696;0;1,75; 0; 0; 1,75; 0
0,8157157;0;1,75; 0; 0; 1,75; 0
0,8173971;0;1,75; 0; 0; 1,75; 0
0,8190051;0;1,75; 0; 0; 1,75; 0
0,8205392;0;1,75; 0; 0; 1,75; 0
0,8223934;0;1,75; 0; 0; 1,75; 0
