Zeit;Kopf.x;Kopf.y, Kopf.z; Real.x; Real.y; Real.z
13,25352;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,25511;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,2567;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,25821;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,2598;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,26139;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,26313;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,26466;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,26849;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,27011;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,2716;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,27316;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,27484;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,27656;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,27808;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,27961;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,28112;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,28276;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,28424;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,28575;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,28729;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,2888;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,29026;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,29179;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,29369;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,29767;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,30221;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,30424;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,30601;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,30756;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,30941;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,31096;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,31256;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,31407;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,31558;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,31734;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,31906;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,32078;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,32244;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,32394;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,32766;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,3293;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,33078;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,33236;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,334;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,3356;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,33709;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,33858;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,34015;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,3421;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,34375;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,34525;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,34678;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,34841;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,34997;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,35151;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,35308;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,3547;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,3562;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,35768;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,35913;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,36056;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,3623;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,36392;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,3655;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,36709;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,36857;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,37006;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,37157;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,37306;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,37456;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,37602;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,37756;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,38145;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,38316;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,38462;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,38634;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,38806;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,38968;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,39128;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,3932;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,39469;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,3962;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,39784;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,39934;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,40076;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,40245;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,40391;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,40553;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,4072;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,40868;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,41016;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,41168;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,41319;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,41468;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,41615;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,4176;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,41905;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,42058;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,42241;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,42391;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,4256;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,42721;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,42871;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,43028;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,43188;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,43576;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,43753;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,43918;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,44071;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,44232;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,44387;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,44533;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,44685;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,44853;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,45021;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,45173;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,45332;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,45493;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,45635;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,45793;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,45984;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,46137;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,46307;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,46462;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,46617;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,46789;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,4695;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,47108;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,47261;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,47413;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,47562;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,47711;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,47861;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,48015;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,48196;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,4834;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,48492;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,48868;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,4905;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,49221;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,49381;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,49543;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,49704;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,49854;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,50004;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,50184;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,50333;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,50489;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,50649;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,50823;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,51011;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,51164;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,51313;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,51467;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,51625;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,51815;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,51982;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,52146;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,52316;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,52476;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,52666;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,52819;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,5297;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,53122;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,53272;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,53425;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,53583;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,53747;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,5392;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,54068;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,54489;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,54662;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,54821;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,54981;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,55139;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,55297;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,55454;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,556;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,55761;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,5591;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,56063;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,56237;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,56386;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,56537;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,56689;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,56843;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,56996;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,57146;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,57293;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,5745;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,57602;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,57762;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,57931;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,581;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,58276;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,58428;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,5859;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,58747;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,58898;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,59052;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,59243;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,59412;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,59575;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,59968;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,60141;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,60323;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,60491;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,60651;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,6081;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,60991;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,61158;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,61305;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,61452;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,61601;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,61754;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,61899;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,62049;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,62217;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,62374;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,62547;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,62707;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,62848;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,62991;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,63145;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,63307;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,63457;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,63609;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,63762;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,63918;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,64081;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,64251;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,64404;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,64551;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,64707;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,64862;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,65022;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,65424;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,65612;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,65773;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,65952;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,66136;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,66319;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,6649;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,66658;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,66821;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,66973;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,67129;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,67289;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,6744;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,67594;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,67746;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,67895;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,68044;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,68216;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,68371;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,68523;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,68677;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,68829;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,68978;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,69129;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,69284;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,69433;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,6959;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,69745;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,69891;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,70041;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,70214;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,70372;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,70538;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,70939;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,71103;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,71257;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,71405;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,71557;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,71716;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,71916;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,72081;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,72252;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,72414;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,72564;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,72723;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,72867;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,73014;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,73167;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,73326;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,73482;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,73645;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,73798;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,73946;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,74094;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,74257;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,74402;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,74556;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,74715;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,74864;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,75012;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,75166;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,75314;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,75461;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,75612;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,75775;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,75953;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,76347;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,76524;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,76681;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,76833;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,7699;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,7715;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,77304;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,77478;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,77658;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,77814;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,77978;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,78133;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,78312;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,78468;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,78623;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,78782;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,78934;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,79094;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,79249;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,79403;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,79553;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,79705;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,79853;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,79999;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,80147;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,80316;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,80492;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,80654;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,80805;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,80954;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,81127;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,81289;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,81448;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,8161;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,82009;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,82183;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,82335;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,82489;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,82683;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,82835;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,82996;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,83152;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,83319;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,8348;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,83633;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,83799;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,83964;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,8414;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,84339;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,84493;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,8466;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,84822;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,84984;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,85135;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,85284;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,85439;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,85588;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,85746;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,85924;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,86077;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,86247;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,8641;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,86579;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,86733;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,86896;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,87048;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,87199;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,87597;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,87769;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,87922;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,88071;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,88235;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,88389;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,88553;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,88723;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,88887;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,89039;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,8919;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,89346;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,89515;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,89675;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,89824;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,89975;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,90124;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,90289;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,90436;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,90584;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,90733;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,90884;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,9103;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,91179;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,91325;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,91482;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,91639;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,91794;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,91971;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,92131;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,92316;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,92472;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,92657;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,93035;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,93214;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,93378;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,93538;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,93692;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,9384;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,93985;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,94135;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,94299;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,94448;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,946;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,94752;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,94899;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,95052;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,95221;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,95373;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,95529;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,95701;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,95849;0,0005945956;1,75, 4,28843; 0; 1,75; 0
13,96008;0,0005945956;1,75, 4,28843; 0; 1,75; 0
